date,product_code,product,variant,total_quantity_sold,gross_price_per_item,gross_price_total
"2021-03-01 00:00:00",A3920150303,"AQ LION x3","Plus 2",103,25.4670000000,2623.1010000000
"2021-03-01 00:00:00",A3920150304,"AQ LION x3","Plus 3",63,25.0442000000,1577.7846000000
"2021-03-01 00:00:00",A3920150305,"AQ LION x3",Premium,120,27.4546000000,3294.5520000000
"2021-03-01 00:00:00",A4020150401,"AQ Mx NB",Standard,130,26.9302000000,3500.9260000000
"2021-03-01 00:00:00",A4020150402,"AQ Mx NB","Plus 1 ",161,28.4500000000,4580.4500000000
"2021-03-01 00:00:00",A4021150403,"AQ Mx NB","Plus 2",155,29.9423000000,4641.0565000000
"2021-03-01 00:00:00",A4021150404,"AQ Mx NB","Plus 3",120,28.5800000000,3429.6000000000
"2021-03-01 00:00:00",A4021150405,"AQ Mx NB",Premium,81,31.7029000000,2567.9349000000
"2021-03-01 00:00:00",A4118110105,"AQ Aspiron","Plus Blue",41,182.8932000000,7498.6212000000
"2021-03-01 00:00:00",A4118110106,"AQ Aspiron","Plus Red",62,187.7533000000,11640.7046000000
"2021-03-01 00:00:00",A4118110107,"AQ Aspiron","Premium Black",56,195.7721000000,10963.2376000000
"2021-03-01 00:00:00",A4218110201,"AQ Digit","Standard Grey",33,200.2732000000,6609.0156000000
"2021-03-01 00:00:00",A4218110202,"AQ Digit","Standard Blue",58,215.9341000000,12524.1778000000
"2021-03-01 00:00:00",A4218110203,"AQ Digit","Standard Red",38,236.8486000000,9000.2468000000
"2021-03-01 00:00:00",A4218110204,"AQ Digit","Plus Grey",77,232.1038000000,17871.9926000000
"2021-03-01 00:00:00",A4218110205,"AQ Digit","Plus Blue",48,240.1403000000,11526.7344000000
"2021-03-01 00:00:00",A4218110206,"AQ Digit","Plus Red",61,237.0183000000,14458.1163000000
"2021-03-01 00:00:00",A4218110207,"AQ Digit","Premium Black",98,249.1303000000,24414.7694000000
"2021-03-01 00:00:00",A4218110208,"AQ Digit","Premium Misty Green",81,243.0414000000,19686.3534000000
"2021-03-01 00:00:00",A4318110301,"AQ Velocity","Standard Grey",98,264.7000000000,25940.6000000000
"2021-03-01 00:00:00",A4319110302,"AQ Velocity","Standard Blue",90,267.2091000000,24048.8190000000
"2021-03-01 00:00:00",A4319110303,"AQ Velocity","Standard Red",83,261.2305000000,21682.1315000000
"2021-03-01 00:00:00",A4319110304,"AQ Velocity","Plus Grey",65,267.0636000000,17359.1340000000
"2021-03-01 00:00:00",A4319110305,"AQ Velocity","Plus Blue",49,277.8079000000,13612.5871000000
"2021-03-01 00:00:00",A4319110306,"AQ Velocity","Plus Red",66,275.8194000000,18204.0804000000
"2021-03-01 00:00:00",A4419110401,"AQ Elite","Standard Grey",31,271.3471000000,8411.7601000000
"2021-03-01 00:00:00",A4419110402,"AQ Elite","Standard Blue",56,281.9504000000,15789.2224000000
"2021-03-01 00:00:00",A4419110403,"AQ Elite","Standard Red",45,288.0503000000,12962.2635000000
"2021-03-01 00:00:00",A4419110404,"AQ Elite","Plus Grey",54,286.8973000000,15492.4542000000
"2021-03-01 00:00:00",A4419110405,"AQ Elite","Plus Blue",69,291.2071000000,20093.2899000000
"2021-03-01 00:00:00",A4419110406,"AQ Elite","Plus Red",66,287.5666000000,18979.3956000000
"2021-03-01 00:00:00",A4419110407,"AQ Elite","Premium Black",69,287.4934000000,19837.0446000000
"2021-03-01 00:00:00",A4419110408,"AQ Elite","Premium Misty Green",44,297.0277000000,13069.2188000000
"2021-03-01 00:00:00",A4519110501,"AQ Gen X","Standard Grey",74,311.8396000000,23076.1304000000
"2021-03-01 00:00:00",A4519110502,"AQ Gen X","Standard Blue",75,300.3378000000,22525.3350000000
"2021-03-01 00:00:00",A4519110503,"AQ Gen X","Standard Red",72,306.9189000000,22098.1608000000
"2021-03-01 00:00:00",A4520110504,"AQ Gen X","Plus Grey",43,341.7343000000,14694.5749000000
"2021-03-01 00:00:00",A4520110505,"AQ Gen X","Plus Blue",69,325.2156000000,22439.8764000000
"2021-03-01 00:00:00",A4520110506,"AQ Gen X","Plus Red",55,325.2561000000,17889.0855000000
"2021-03-01 00:00:00",A4520110507,"AQ Gen X","Premium Black",53,322.9426000000,17115.9578000000
"2021-03-01 00:00:00",A4520110508,"AQ Gen X","Premium Misty Green",61,327.0930000000,19952.6730000000
"2021-03-01 00:00:00",A4620110601,"AQ Gen Y","Standard Grey",52,347.2474000000,18056.8648000000
"2021-03-01 00:00:00",A4620110602,"AQ Gen Y","Standard Blue",41,346.6886000000,14214.2326000000
"2021-03-01 00:00:00",A4620110603,"AQ Gen Y","Standard Red",58,366.0459000000,21230.6622000000
"2021-03-01 00:00:00",A4620110604,"AQ Gen Y","Plus Grey",33,353.0982000000,11652.2406000000
"2021-03-01 00:00:00",A4620110605,"AQ Gen Y","Plus Blue",34,349.2525000000,11874.5850000000
"2021-03-01 00:00:00",A4620110606,"AQ Gen Y","Plus Red",68,348.5375000000,23700.5500000000
"2021-03-01 00:00:00",A4620110607,"AQ Gen Y","Premium Black",34,347.8030000000,11825.3020000000
"2021-03-01 00:00:00",A4620110608,"AQ Gen Y","Premium Misty Green",36,363.0630000000,13070.2680000000
"2021-03-01 00:00:00",A4720110701,"AQ GEN Z","Standard Grey",51,367.7335000000,18754.4085000000
"2021-03-01 00:00:00",A4720110702,"AQ GEN Z","Standard Blue",72,371.4027000000,26740.9944000000
"2021-03-01 00:00:00",A4721110703,"AQ GEN Z","Standard Red",33,361.6496000000,11934.4368000000
"2021-03-01 00:00:00",A4721110704,"AQ GEN Z","Plus Grey",65,380.2153000000,24713.9945000000
"2021-03-01 00:00:00",A4721110705,"AQ GEN Z","Plus Blue",62,377.4069000000,23399.2278000000
"2021-03-01 00:00:00",A4918110101,"AQ BZ 101","Standard Grey",45,419.1936000000,18863.7120000000
"2021-03-01 00:00:00",A4918110102,"AQ BZ 101","Standard Blue",26,451.4881000000,11738.6906000000
"2021-03-01 00:00:00",A4918110103,"AQ BZ 101","Premium Black",45,428.1451000000,19266.5295000000
"2021-03-01 00:00:00",A4918110104,"AQ BZ 101","Premium Misty Green",53,460.2805000000,24394.8665000000
"2021-03-01 00:00:00",A5018110201,"AQ BZ Compact","Standard Grey",40,451.7049000000,18068.1960000000
"2021-03-01 00:00:00",A5018110202,"AQ BZ Compact","Standard Blue",48,462.5568000000,22202.7264000000
"2021-03-01 00:00:00",A5018110203,"AQ BZ Compact","Standard Red",56,452.1420000000,25319.9520000000
"2021-03-01 00:00:00",A5018110204,"AQ BZ Compact","Plus Grey",17,447.7337000000,7611.4729000000
"2021-03-01 00:00:00",A5018110205,"AQ BZ Compact","Plus Blue",44,486.1763000000,21391.7572000000
"2021-03-01 00:00:00",A5018110206,"AQ BZ Compact","Plus Red",27,475.5544000000,12839.9688000000
"2021-03-01 00:00:00",A5018110207,"AQ BZ Compact","Premium Black",37,475.1904000000,17582.0448000000
"2021-03-01 00:00:00",A5019110208,"AQ BZ Compact","Premium Misty Green",42,467.3047000000,19626.7974000000
"2021-03-01 00:00:00",A5119110301,"AQ BZ Gen Y","Standard Grey",16,479.0441000000,7664.7056000000
"2021-03-01 00:00:00",A5119110302,"AQ BZ Gen Y","Standard Blue",48,474.3132000000,22767.0336000000
"2021-03-01 00:00:00",A5119110303,"AQ BZ Gen Y","Standard Red",52,474.3154000000,24664.4008000000
"2021-03-01 00:00:00",A5119110305,"AQ BZ Gen Y","Plus Blue",33,483.3813000000,15951.5829000000
"2021-03-01 00:00:00",A5119110306,"AQ BZ Gen Y","Plus Red",44,486.4857000000,21405.3708000000
"2021-03-01 00:00:00",A5119110307,"AQ BZ Gen Y","Premium Black",30,516.4580000000,15493.7400000000
"2021-03-01 00:00:00",A5119110308,"AQ BZ Gen Y","Premium Misty Green",43,512.5811000000,22040.9873000000
"2021-03-01 00:00:00",A5219110401,"AQ BZ Gen Z","Standard Grey",29,506.9644000000,14701.9676000000
"2021-03-01 00:00:00",A5219110402,"AQ BZ Gen Z","Standard Blue",34,490.1582000000,16665.3788000000
"2021-03-01 00:00:00",A5219110403,"AQ BZ Gen Z","Standard Red",39,525.8042000000,20506.3638000000
"2021-03-01 00:00:00",A5219110405,"AQ BZ Gen Z","Plus Blue",21,521.2603000000,10946.4663000000
"2021-03-01 00:00:00",A5219110406,"AQ BZ Gen Z","Plus Red",40,550.4597000000,22018.3880000000
"2021-03-01 00:00:00",A5219110407,"AQ BZ Gen Z","Premium Black",65,545.5931000000,35463.5515000000
"2021-03-01 00:00:00",A5220110408,"AQ BZ Gen Z","Premium Misty Green",50,533.0397000000,26651.9850000000
"2021-03-01 00:00:00",A5318110103,"AQ Gamer 1","Standard Black",16,584.9722000000,9359.5552000000
"2021-03-01 00:00:00",A5318110104,"AQ Gamer 1","Plus Firey Red",17,586.3824000000,9968.5008000000
"2021-03-01 00:00:00",A5318110105,"AQ Gamer 1","Plus Cool Blue",22,551.3303000000,12129.2666000000
"2021-03-01 00:00:00",A5318110106,"AQ Gamer 1","Plus Black",24,565.8747000000,13580.9928000000
"2021-03-01 00:00:00",A5318110107,"AQ Gamer 1","Premium Black",19,571.6489000000,10861.3291000000
"2021-03-01 00:00:00",A5318110108,"AQ Gamer 1","Premium Misty Green",22,579.6609000000,12752.5398000000
"2021-03-01 00:00:00",A5419110201,"AQ Gamer 2","Standard Firey Red",20,585.0003000000,11700.0060000000
"2021-03-01 00:00:00",A5419110202,"AQ Gamer 2","Standard Cool Blue",25,567.9271000000,14198.1775000000
"2021-03-01 00:00:00",A5419110203,"AQ Gamer 2","Standard Black",30,595.5711000000,17867.1330000000
"2021-03-01 00:00:00",A5419110204,"AQ Gamer 2","Plus Firey Red",24,602.9200000000,14470.0800000000
"2021-03-01 00:00:00",A5419110205,"AQ Gamer 2","Plus Cool Blue",27,570.7578000000,15410.4606000000
"2021-03-01 00:00:00",A5419110206,"AQ Gamer 2","Plus Black",18,601.6398000000,10829.5164000000
"2021-03-01 00:00:00",A5419110207,"AQ Gamer 2","Premium Black",33,599.2302000000,19774.5966000000
"2021-03-01 00:00:00",A5419110208,"AQ Gamer 2","Premium Misty Green",35,608.4070000000,21294.2450000000
"2021-03-01 00:00:00",A5519110301,"AQ Gamer 3","Standard Firey Red",29,589.7411000000,17102.4919000000
"2021-03-01 00:00:00",A5519110302,"AQ Gamer 3","Standard Cool Blue",30,605.8642000000,18175.9260000000
"2021-03-01 00:00:00",A5519110303,"AQ Gamer 3","Standard Black",38,604.2721000000,22962.3398000000
"2021-03-01 00:00:00",A5519110304,"AQ Gamer 3","Plus Firey Red",29,597.7704000000,17335.3416000000
"2021-03-01 00:00:00",A5520110305,"AQ Gamer 3","Plus Cool Blue",25,632.4885000000,15812.2125000000
"2021-03-01 00:00:00",A5520110306,"AQ Gamer 3","Plus Black",39,639.6816000000,24947.5824000000
"2021-03-01 00:00:00",A5520110307,"AQ Gamer 3","Premium Black",22,609.7926000000,13415.4372000000
"2021-03-01 00:00:00",A5520110308,"AQ Gamer 3","Premium Misty Green",34,590.1159000000,20063.9406000000
"2021-03-01 00:00:00",A5620110401,"AQ Smash 1","Standard Firey Red",24,642.0698000000,15409.6752000000
"2021-03-01 00:00:00",A5620110402,"AQ Smash 1","Standard Cool Blue",21,593.8297000000,12470.4237000000
"2021-03-01 00:00:00",A5621110403,"AQ Smash 1","Standard Black",38,631.1855000000,23985.0490000000
"2021-03-01 00:00:00",A5621110404,"AQ Smash 1","Plus Firey Red",22,639.9614000000,14079.1508000000
"2021-03-01 00:00:00",A5621110405,"AQ Smash 1","Plus Cool Blue",25,601.8173000000,15045.4325000000
"2021-03-01 00:00:00",A5621110406,"AQ Smash 1","Plus Black",31,644.3777000000,19975.7087000000
"2021-03-01 00:00:00",A5621110407,"AQ Smash 1","Premium Black",35,655.7782000000,22952.2370000000
"2021-03-01 00:00:00",A5621110408,"AQ Smash 1","Premium Misty Green",20,657.2525000000,13145.0500000000
"2021-03-01 00:00:00",A5721110501,"AQ Smash 2","Standard Firey Red",18,649.6929000000,11694.4722000000
"2021-03-01 00:00:00",A5721110502,"AQ Smash 2","Standard Cool Blue",33,627.9938000000,20723.7954000000
"2021-03-01 00:00:00",A5721110503,"AQ Smash 2","Standard Black",32,678.3035000000,21705.7120000000
"2021-03-01 00:00:00",A5721110504,"AQ Smash 2","Plus Firey Red",17,655.8348000000,11149.1916000000
"2021-03-01 00:00:00",A5721110505,"AQ Smash 2","Plus Cool Blue",30,674.4272000000,20232.8160000000
"2021-03-01 00:00:00",A5721110506,"AQ Smash 2","Plus Black",30,720.5460000000,21616.3800000000
"2021-03-01 00:00:00",A5820110101,"AQ BZ Allin1","Standard 1",70,681.3022000000,47691.1540000000
"2021-03-01 00:00:00",A5820110102,"AQ BZ Allin1","Standard 2",51,697.5541000000,35575.2591000000
"2021-03-01 00:00:00",A5820110103,"AQ BZ Allin1","Standard 3",59,735.1465000000,43373.6435000000
"2021-03-01 00:00:00",A5820110104,"AQ BZ Allin1","Plus 1",33,690.4971000000,22786.4043000000
"2021-03-01 00:00:00",A5820110105,"AQ BZ Allin1","Plus 2",55,709.3926000000,39016.5930000000
"2021-03-01 00:00:00",A5820110106,"AQ BZ Allin1","Plus 3",49,692.5242000000,33933.6858000000
"2021-03-01 00:00:00",A5820110107,"AQ BZ Allin1","Premium 1",41,737.6775000000,30244.7775000000
"2021-03-01 00:00:00",A5821110108,"AQ BZ Allin1","Premium 2",62,746.7388000000,46297.8056000000
"2021-03-01 00:00:00",A6018110101,"AQ Home Allin1","Standard 1",4,800.4577000000,3201.8308000000
"2021-03-01 00:00:00",A6018110102,"AQ Home Allin1","Standard 2",7,764.0542000000,5348.3794000000
"2021-03-01 00:00:00",A6018110103,"AQ Home Allin1","Standard 3",11,770.9789000000,8480.7679000000
"2021-03-01 00:00:00",A6018110104,"AQ Home Allin1","Plus 1",9,749.0987000000,6741.8883000000
"2021-03-01 00:00:00",A6018110105,"AQ Home Allin1","Plus 2",7,766.6472000000,5366.5304000000
"2021-03-01 00:00:00",A6018110106,"AQ Home Allin1","Plus 3",7,787.5874000000,5513.1118000000
"2021-03-01 00:00:00",A6019110107,"AQ Home Allin1","Premium 1",10,785.9918000000,7859.9180000000
"2021-03-01 00:00:00",A6019110108,"AQ Home Allin1","Premium 2",8,796.6606000000,6373.2848000000
"2021-03-01 00:00:00",A6119110201,"AQ HOME Allin1 Gen 2","Standard 1",8,824.0889000000,6592.7112000000
"2021-03-01 00:00:00",A6119110202,"AQ HOME Allin1 Gen 2","Standard 2",7,790.1040000000,5530.7280000000
"2021-03-01 00:00:00",A6119110203,"AQ HOME Allin1 Gen 2","Standard 3",6,769.5635000000,4617.3810000000
"2021-03-01 00:00:00",A6119110204,"AQ HOME Allin1 Gen 2","Plus 1",11,807.2638000000,8879.9018000000
"2021-03-01 00:00:00",A6120110205,"AQ HOME Allin1 Gen 2","Plus 2",7,834.9812000000,5844.8684000000
"2021-03-01 00:00:00",A6120110206,"AQ HOME Allin1 Gen 2","Plus 3",9,810.6034000000,7295.4306000000
"2021-03-01 00:00:00",A6218160101,"AQ Digit SSD",Standard,1143,13.5941000000,15538.0563000000
"2021-03-01 00:00:00",A6218160102,"AQ Digit SSD",Plus,1253,15.2481000000,19105.8693000000
"2021-03-01 00:00:00",A6219160103,"AQ Digit SSD",Premium,2208,16.3003000000,35991.0624000000
"2021-03-01 00:00:00",A6319160201,"AQ Neuer SSD",Standard,2134,17.3590000000,37044.1060000000
"2021-03-01 00:00:00",A6319160202,"AQ Neuer SSD",Plus,2197,18.5733000000,40805.5401000000
"2021-03-01 00:00:00",A6319160203,"AQ Neuer SSD",Premium,2279,19.3433000000,44083.3807000000
"2021-03-01 00:00:00",A6419160301,"AQ Clx1",Standard,902,17.8043000000,16059.4786000000
"2021-03-01 00:00:00",A6419160302,"AQ Clx1",Plus,1260,19.6723000000,24787.0980000000
"2021-03-01 00:00:00",A6419160303,"AQ Clx1",Premium,532,19.3342000000,10285.7944000000
"2021-03-01 00:00:00",A6519160401,"AQ Clx2",Standard,822,20.2889000000,16677.4758000000
"2021-03-01 00:00:00",A6520160402,"AQ Clx2",Plus,1686,20.1650000000,33998.1900000000
"2021-03-01 00:00:00",A6520160403,"AQ Clx2",Premium,1278,21.2830000000,27199.6740000000
"2021-03-01 00:00:00",A6620160501,"AQ Clx3",Standard,1004,22.8530000000,22944.4120000000
"2021-03-01 00:00:00",A6720160103,"AQ Pen Drive 2 IN 1",Premium,3058,4.4411000000,13580.8838000000
"2021-03-01 00:00:00",A6818160201,"AQ Pen Drive DRC",Standard,3225,2.9990000000,9671.7750000000
"2021-03-01 00:00:00",A6818160202,"AQ Pen Drive DRC",Plus,2962,3.8531000000,11412.8822000000
"2021-03-01 00:00:00",A6819160203,"AQ Pen Drive DRC",Premium,2586,5.0984000000,13184.4624000000
"2021-03-01 00:00:00",A7118160101,"AQ Wi Power Dx1",Standard,1093,29.6712000000,32430.6216000000
"2021-03-01 00:00:00",A7119160102,"AQ Wi Power Dx1",Plus,511,29.9264000000,15292.3904000000
"2021-03-01 00:00:00",A7119160103,"AQ Wi Power Dx1",Premium,1543,28.7736000000,44397.6648000000
"2021-03-01 00:00:00",A7219160201,"AQ Wi Power Dx2",Standard,980,32.9575000000,32298.3500000000
"2021-03-01 00:00:00",A7220160202,"AQ Wi Power Dx2",Plus,993,35.2053000000,34958.8629000000
"2021-03-01 00:00:00",A7220160203,"AQ Wi Power Dx2",Premium,1221,37.4784000000,45761.1264000000
"2021-03-01 00:00:00",A7321160301,"AQ Wi Power Dx3",Standard,1706,40.7954000000,69596.9524000000
"2021-03-01 00:00:00",A7321160302,"AQ Wi Power Dx3",Plus,1283,43.9446000000,56380.9218000000
"2021-03-01 00:00:00",A7321160303,"AQ Wi Power Dx3",Premium,1257,42.8483000000,53860.3131000000
"2021-04-01 00:00:00",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,247,19.0573000000,4707.1531000000
"2021-04-01 00:00:00",A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,484,21.4565000000,10384.9460000000
"2021-04-01 00:00:00",A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,136,21.7795000000,2962.0120000000
"2021-04-01 00:00:00",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",387,22.9729000000,8890.5123000000
"2021-04-01 00:00:00",A0219150201,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",Standard,354,23.6987000000,8389.3398000000
"2021-04-01 00:00:00",A0219150202,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",Plus,415,24.7312000000,10263.4480000000
"2021-04-01 00:00:00",A0220150203,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",Premium,315,23.6154000000,7438.8510000000
"2021-04-01 00:00:00",A0320150301,"AQ Zion Saga",Standard,115,23.7223000000,2728.0645000000
"2021-04-01 00:00:00",A0321150302,"AQ Zion Saga",Plus,278,27.1027000000,7534.5506000000
"2021-04-01 00:00:00",A0321150303,"AQ Zion Saga",Premium,248,28.0059000000,6945.4632000000
"2021-04-01 00:00:00",A0418150103,"AQ Mforce Gen X","Standard 3",237,19.5235000000,4627.0695000000
"2021-04-01 00:00:00",A0418150104,"AQ Mforce Gen X","Plus 1",284,19.9239000000,5658.3876000000
"2021-04-01 00:00:00",A0418150105,"AQ Mforce Gen X","Plus 2",277,20.0766000000,5561.2182000000
"2021-04-01 00:00:00",A0418150106,"AQ Mforce Gen X","Plus 3",462,19.9365000000,9210.6630000000
"2021-04-01 00:00:00",A0519150201,"AQ Mforce Gen Y","Standard 1",479,22.3984000000,10728.8336000000
"2021-04-01 00:00:00",A0519150202,"AQ Mforce Gen Y","Standard 2",438,24.9298000000,10919.2524000000
"2021-04-01 00:00:00",A0519150203,"AQ Mforce Gen Y","Standard 3",279,26.5871000000,7417.8009000000
"2021-04-01 00:00:00",A0519150204,"AQ Mforce Gen Y","Plus 1",170,26.1081000000,4438.3770000000
"2021-04-01 00:00:00",A0519150205,"AQ Mforce Gen Y","Plus 2",153,29.7008000000,4544.2224000000
"2021-04-01 00:00:00",A0519150206,"AQ Mforce Gen Y","Plus 3",374,31.2439000000,11685.2186000000
"2021-04-01 00:00:00",A0519150207,"AQ Mforce Gen Y","Premium 1",141,32.4427000000,4574.4207000000
"2021-04-01 00:00:00",A0519150208,"AQ Mforce Gen Y","Premium 2",254,30.5816000000,7767.7264000000
"2021-04-01 00:00:00",A0619150301,"AQ Mforce Gen Z","Standard 1",218,30.4696000000,6642.3728000000
"2021-04-01 00:00:00",A0619150302,"AQ Mforce Gen Z","Standard 2",301,34.0973000000,10263.2873000000
"2021-04-01 00:00:00",A0620150303,"AQ Mforce Gen Z","Standard 3",243,34.2412000000,8320.6116000000
"2021-04-01 00:00:00",A0620150304,"AQ Mforce Gen Z","Plus 1",411,37.5826000000,15446.4486000000
"2021-04-01 00:00:00",A0620150305,"AQ Mforce Gen Z","Plus 2",176,36.5679000000,6435.9504000000
"2021-04-01 00:00:00",A0620150306,"AQ Mforce Gen Z","Plus 3",210,37.5278000000,7880.8380000000
"2021-04-01 00:00:00",A0621150307,"AQ Mforce Gen Z","Premium 1",460,36.2434000000,16671.9640000000
"2021-04-01 00:00:00",A0621150308,"AQ Mforce Gen Z","Premium 2",174,39.3990000000,6855.4260000000
"2021-04-01 00:00:00",A0721150401,"AQ GT 21",Standard,475,39.3377000000,18685.4075000000
"2021-04-01 00:00:00",A0721150402,"AQ GT 21","Plus 1",201,39.1465000000,7868.4465000000
"2021-04-01 00:00:00",A0721150403,"AQ GT 21","Plus 2",210,39.2990000000,8252.7900000000
"2021-04-01 00:00:00",A0721150404,"AQ GT 21",Premium,326,39.1215000000,12753.6090000000
"2021-04-01 00:00:00",A0821150501,"AQ Marquee P3",Standard,343,40.5013000000,13891.9459000000
"2021-04-01 00:00:00",A0821150502,"AQ Marquee P3","Plus 1",220,43.2966000000,9525.2520000000
"2021-04-01 00:00:00",A0821150503,"AQ Marquee P3","Plus 2",252,42.3841000000,10680.7932000000
"2021-04-01 00:00:00",A0821150504,"AQ Marquee P3",Premium,326,44.7044000000,14573.6344000000
"2021-04-01 00:00:00",A0921150601,"AQ Marquee P4",Standard,356,45.0813000000,16048.9428000000
"2021-04-01 00:00:00",A1018150101,"AQ 5000 Series Electron 9 5900X Desktop Processor",Standard,363,111.1036000000,40330.6068000000
"2021-04-01 00:00:00",A1018150102,"AQ 5000 Series Electron 9 5900X Desktop Processor",Plus,308,123.4797000000,38031.7476000000
"2021-04-01 00:00:00",A1018150103,"AQ 5000 Series Electron 9 5900X Desktop Processor",Premium,347,123.9315000000,43004.2305000000
"2021-04-01 00:00:00",A1118150201,"AQ 5000 Series Electron 8 5900X Desktop Processor",Standard,465,124.2640000000,57782.7600000000
"2021-04-01 00:00:00",A1118150202,"AQ 5000 Series Electron 8 5900X Desktop Processor",Plus,351,129.5836000000,45483.8436000000
"2021-04-01 00:00:00",A1119150203,"AQ 5000 Series Electron 8 5900X Desktop Processor",Premium,294,139.8962000000,41129.4828000000
"2021-04-01 00:00:00",A1219150301,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Standard,208,135.6822000000,28221.8976000000
"2021-04-01 00:00:00",A1219150302,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Plus,221,145.1474000000,32077.5754000000
"2021-04-01 00:00:00",A1219150303,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Premium,249,142.9402000000,35592.1098000000
"2021-04-01 00:00:00",A1319150401,"AQ Electron 5 3600 Desktop Processor",Standard,245,149.1034000000,36530.3330000000
"2021-04-01 00:00:00",A1320150402,"AQ Electron 5 3600 Desktop Processor",Plus,486,150.2450000000,73019.0700000000
"2021-04-01 00:00:00",A1320150403,"AQ Electron 5 3600 Desktop Processor",Premium,306,160.6912000000,49171.5072000000
"2021-04-01 00:00:00",A1420150501,"AQ Electron 4 3600 Desktop Processor",Standard,398,160.5082000000,63882.2636000000
"2021-04-01 00:00:00",A1420150502,"AQ Electron 4 3600 Desktop Processor",Plus,334,169.4999000000,56612.9666000000
"2021-04-01 00:00:00",A1421150503,"AQ Electron 4 3600 Desktop Processor",Premium,128,176.4389000000,22584.1792000000
"2021-04-01 00:00:00",A1521150601,"AQ Electron 3 3600 Desktop Processor",Standard,390,186.2917000000,72653.7630000000
"2021-04-01 00:00:00",A1521150602,"AQ Electron 3 3600 Desktop Processor",Plus,406,185.4599000000,75296.7194000000
"2021-04-01 00:00:00",A1618150101,"AQ MB Elite",Standard,230,19.6485000000,4519.1550000000
"2021-04-01 00:00:00",A1618150102,"AQ MB Elite","Plus 1",290,20.4629000000,5934.2410000000
"2021-04-01 00:00:00",A1618150103,"AQ MB Elite","Plus 2",97,21.2017000000,2056.5649000000
"2021-04-01 00:00:00",A1618150104,"AQ MB Elite",Premium,150,21.4489000000,3217.3350000000
"2021-04-01 00:00:00",A1718150201,"AQ MB Crossx",Standard,173,21.8879000000,3786.6067000000
"2021-04-01 00:00:00",A1718150202,"AQ MB Crossx","Plus 1",164,22.8957000000,3754.8948000000
"2021-04-01 00:00:00",A1718150203,"AQ MB Crossx","Plus 2",341,27.3445000000,9324.4745000000
"2021-04-01 00:00:00",A1718150204,"AQ MB Crossx",Premium,230,28.3991000000,6531.7930000000
"2021-04-01 00:00:00",A1819150301,"AQ MB Crossx 2",Standard,217,28.8615000000,6262.9455000000
"2021-04-01 00:00:00",A1819150302,"AQ MB Crossx 2","Plus 1",206,31.9525000000,6582.2150000000
"2021-04-01 00:00:00",A1819150303,"AQ MB Crossx 2","Plus 2",366,32.1924000000,11782.4184000000
"2021-04-01 00:00:00",A1819150304,"AQ MB Crossx 2",Premium,326,32.2612000000,10517.1512000000
"2021-04-01 00:00:00",A1919150401,"AQ MB Lito",Standard,140,33.7609000000,4726.5260000000
"2021-04-01 00:00:00",A1919150402,"AQ MB Lito","Plus 1",113,35.0256000000,3957.8928000000
"2021-04-01 00:00:00",A1919150403,"AQ MB Lito","Plus 2",194,35.8350000000,6951.9900000000
"2021-04-01 00:00:00",A1920150404,"AQ MB Lito",Premium,177,38.9780000000,6899.1060000000
"2021-04-01 00:00:00",A2020150501,"AQ MB Lito 2",Standard,205,41.3696000000,8480.7680000000
"2021-04-01 00:00:00",A2020150502,"AQ MB Lito 2","Plus 1",208,39.3932000000,8193.7856000000
"2021-04-01 00:00:00",A2021150503,"AQ MB Lito 2","Plus 2",293,45.4377000000,13313.2461000000
"2021-04-01 00:00:00",A2118150101,"AQ Master wired x1 Ms","Standard 1",1783,2.9434000000,5248.0822000000
"2021-04-01 00:00:00",A2118150102,"AQ Master wired x1 Ms","Standard 2",1596,3.9998000000,6383.6808000000
"2021-04-01 00:00:00",A2118150103,"AQ Master wired x1 Ms","Plus 1",1303,4.5295000000,5901.9385000000
"2021-04-01 00:00:00",A2118150104,"AQ Master wired x1 Ms","Plus 2",2110,5.0459000000,10646.8490000000
"2021-04-01 00:00:00",A2118150105,"AQ Master wired x1 Ms","Premium 1",1090,4.6904000000,5112.5360000000
"2021-04-01 00:00:00",A2118150106,"AQ Master wired x1 Ms","Premium 2",1932,5.2542000000,10151.1144000000
"2021-04-01 00:00:00",A2218150201,"AQ Master wireless x1 Ms","Standard 1",1761,5.4383000000,9576.8463000000
"2021-04-01 00:00:00",A2218150202,"AQ Master wireless x1 Ms","Standard 2",721,6.4054000000,4618.2934000000
"2021-04-01 00:00:00",A2219150203,"AQ Master wireless x1 Ms","Plus 1",1072,6.7301000000,7214.6672000000
